source_flow_id_encoded,source_flow_final,source_source_ip,source_destination_ip,source_network_bytes,source_network_transport,source_timestamp,source_event_duration,source_destination_port,source_source_port,label
2626,0,3201805056,3201768134,547,2,1645794530095,186257,53.0,44593.0,benign
36595,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41345.0,malicious
45497,0,9223372036854775807,9223372036854775807,172,1,1645792190001,38915,9099.0,35850.0,benign
36528,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54915.0,malicious
11794,1,905919982,3201805059,136,1,1645796693657,201355369,22.0,22512.0,malicious
18022,0,2130759677,2130759677,863,1,1645797270001,407900,9099.0,44966.0,benign
19717,0,4027632609,4027632616,220,1,1645796270003,7975905,31301.0,59388.0,malicious
31744,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50747.0,malicious
16755,1,2130759677,2130759677,863,1,1645795750001,626439,9099.0,37936.0,benign
1770,0,3201805084,3201768134,305,2,1645791810291,65712,53.0,3468.0,benign
31531,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,33589.0,malicious
35813,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46197.0,malicious
13947,0,905919982,3201763613,421,1,1645793710001,385952,8500.0,50232.0,benign
16641,1,2130759677,2130759677,864,1,1645791740001,165450,9099.0,48674.0,benign
4080,1,905919982,4034741326,19179,1,1645792870002,191458710,443.0,20227.0,benign
37035,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48267.0,malicious
36774,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49543.0,malicious
45112,0,3201768135,3201763588,19890,1,1645797430001,13200207233,80.0,18799.0,benign
2160,1,3201805056,3201768133,547,2,1645794370001,136553,53.0,46333.0,benign
1631,1,3201763587,901724183,542,2,1645794680002,316794,53.0,46688.0,benign
37030,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46987.0,malicious
4032,0,905919982,3600376759,138,1,1645795940002,22287,4444.0,48429.0,malicious
16267,0,3201763587,900794944,907,1,1645794750001,427152,6379.0,46598.0,benign
35931,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38267.0,malicious
13249,0,905919982,3201763612,421,1,1645795290001,72900,8500.0,52644.0,benign
2186,0,3201805056,3201768133,547,2,1645794690002,193047,53.0,34298.0,benign
5343,0,905919982,3201805083,421,1,1645794780004,63028,8500.0,57052.0,benign
38168,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37017.0,malicious
5123,1,905919982,3201805083,421,1,1645797220002,95077,8500.0,39336.0,benign
2742,0,3201805056,3201768134,574,2,1645795260093,205553,53.0,33894.0,benign
3406,0,3201763588,3201768134,542,2,1645797550007,105068,53.0,43979.0,benign
31566,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42805.0,malicious
8998,0,905919982,3201805059,356,1,1645796630002,202271,22.0,55159.0,malicious
16085,0,3201805063,900794944,1019,1,1645795020001,2239778,6379.0,34284.0,benign
42460,0,3201763587,3201805060,1824,1,1645794750091,1866551,6379.0,46466.0,benign
11573,0,905919982,3201805059,356,1,1645796570100,616572,22.0,19175.0,malicious
25874,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,60886.0,malicious
13479,0,905919982,3201763612,421,1,1645796090001,96033,8500.0,54740.0,benign
34710,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,37221.0,malicious
26209,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48607.0,malicious
36210,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41599.0,malicious
28815,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34319.0,malicious
9916,0,905919982,3201805059,502,1,1645796270003,1999975155,22.0,6048.0,malicious
9265,0,905919982,3201805059,356,1,1645796270003,101104437,22.0,52867.0,malicious
16195,1,3201805064,900794944,1104,1,1645797430001,372141,6379.0,52808.0,benign
17606,1,2130759677,2130759677,863,1,1645792360002,840020,9099.0,55772.0,benign
29865,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44319.0,malicious
22784,0,4027632609,4027632616,356,1,1645796570100,461714,31301.0,58571.0,malicious
4713,1,905919982,3201805083,421,1,1645795600004,60460,8500.0,60220.0,benign
31293,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,41009.0,malicious
11156,0,905919982,3201805059,356,1,1645796560002,105193697,22.0,21718.0,malicious
40179,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48827.0,malicious
6920,0,905919982,3201805059,356,1,1645796360094,293562878,22.0,13594.0,malicious
1195,1,3201805056,901724183,547,2,1645794520003,460660,53.0,39319.0,benign
46875,0,9223372036854775807,9223372036854775807,172,1,1645795680092,30410,9099.0,54156.0,benign
34641,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49767.0,malicious
15695,0,905919982,3201763585,4626,1,1645797770001,571980,443.0,48584.0,benign
44655,0,3201768135,3201805056,5054,1,1645795620002,2800467865,80.0,46513.0,benign
35696,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46967.0,malicious
13855,0,905919982,3201763613,421,1,1645797870000,65185,8500.0,33572.0,benign
35601,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44658.0,malicious
37928,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44181.0,malicious
44294,1,3201768135,3201805056,441954,1,1645797220002,7392596122,80.0,35684.0,benign
25516,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39633.0,malicious
20989,0,4027632609,4027632616,220,1,1645796289935,54256,31301.0,33140.0,malicious
12260,1,905919982,3201763610,424,1,1645794350007,141860,9500.0,54386.0,benign
43900,0,3201768135,3201805056,9370,1,1645796930091,3493481327,80.0,56834.0,benign
20789,0,4027632609,4027632616,146,1,1645796270003,149402,31301.0,39530.0,malicious
6565,0,905919982,3201805059,146,1,1645796289935,25561,22.0,63498.0,malicious
35836,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52085.0,malicious
13569,0,905919982,3201763612,421,1,1645793920001,85647,8500.0,49126.0,benign
24898,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47867.0,malicious
21384,0,4027632609,4027632616,146,1,1645796289935,35675,31301.0,33672.0,malicious
33388,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35665.0,malicious
30189,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,56355.0,malicious
12265,1,905919982,3201763610,424,1,1645795040013,86419,9500.0,56182.0,benign
28966,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44045.0,malicious
13430,0,905919982,3201763612,433,1,1645796830014,122230,8500.0,56776.0,benign
23472,0,4027632609,4027632616,356,1,1645796570100,102693910,31301.0,50698.0,malicious
23461,0,4027632609,4027632616,146,1,1645796270003,87555,31301.0,40714.0,malicious
14021,0,905919982,3201763613,421,1,1645792890010,163552,8500.0,48202.0,benign
23689,0,4027632609,4027632616,146,1,1645796289935,38286,31301.0,34324.0,malicious
23058,0,4027632609,4027632616,146,1,1645796270003,107069,31301.0,41432.0,malicious
43902,0,3201768135,3201805056,17252,1,1645797870002,9299854147,80.0,21252.0,benign
1601,0,3201763587,901724183,542,2,1645795050000,324130,53.0,51456.0,benign
8822,1,905919982,3201805059,136,1,1645796693657,599132639,22.0,30064.0,malicious
13665,0,905919982,3201763612,433,1,1645794930003,64191,8500.0,51706.0,benign
8160,0,905919982,3201805059,356,1,1645796360094,394504773,22.0,60240.0,malicious
4079,0,905919982,4034741326,385,1,1645795660001,324053,443.0,33281.0,benign
31044,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45101.0,malicious
46109,0,9223372036854775807,9223372036854775807,172,1,1645796220002,17398,9099.0,56664.0,benign
46182,0,9223372036854775807,9223372036854775807,172,1,1645797580003,20593,9099.0,50274.0,benign
35702,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52599.0,malicious
20700,0,4027632609,4027632616,68,1,1645796270003,0,31301.0,38758.0,malicious
30870,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58671.0,malicious
27434,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58093.0,malicious
12398,0,905919982,3201763610,424,1,1645797840009,230949,9500.0,36044.0,benign
20321,0,4027632609,4027632616,356,1,1645796570100,405983,31301.0,58453.0,malicious
3279,0,3201805068,3201768133,542,2,1645797950001,444226,53.0,38815.0,benign
24685,0,4027632609,4027632616,356,1,1645796289935,1119701,31301.0,34620.0,malicious
33135,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38221.0,malicious
32690,1,4027662305,4027632616,136,1,1645796693657,1001606211,31301.0,58437.0,malicious
29961,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34845.0,malicious
39959,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54455.0,malicious
42119,0,3201805063,3201763586,1019,1,1645795020001,999698,6379.0,34304.0,benign
8167,0,905919982,3201805059,356,1,1645796570100,719143,22.0,22097.0,malicious
3653,0,905919982,1776616174,1400,1,1645795460003,4098007,80.0,23646.0,benign
35755,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,58740.0,malicious
16896,1,2130759677,2130759677,864,1,1645795190076,232369,9099.0,57408.0,benign
3121,0,3201805056,3201768133,547,2,1645792090001,244026,53.0,49434.0,benign
16963,0,2130759677,2130759677,864,1,1645793070013,1470505,9099.0,52040.0,benign
3184,1,3201805056,3201768133,547,2,1645797550001,108866,53.0,36665.0,benign
34445,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,36961.0,malicious
6827,1,905919982,3201805059,136,1,1645796693657,86339317,22.0,65301.0,malicious
35272,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48493.0,malicious
41001,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54215.0,malicious
17795,0,2130759677,2130759677,863,1,1645794060004,192083,9099.0,54516.0,benign
43246,1,3201805056,3201805058,1406750,1,1645795360001,394786873,3306.0,45410.0,benign
28227,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54785.0,malicious
35437,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,49523.0,malicious
18246,0,2130759677,2130759677,864,1,1645795130001,594653,9099.0,57282.0,benign
19583,0,4027632609,4027632616,356,1,1645796360094,195699657,31301.0,44278.0,malicious
63,1,3201805072,901724183,305,2,1645791610001,356917,53.0,43344.0,benign
25163,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47615.0,malicious
8312,0,905919982,3201805059,356,1,1645796560002,161623,22.0,24664.0,malicious
19858,0,4027632609,4027632616,356,1,1645796360094,190957182,31301.0,44354.0,malicious
46768,1,9223372036854775807,9223372036854775807,172,1,1645795850007,40254,9099.0,45036.0,benign
40362,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44218.0,malicious
6417,0,905919982,3201805059,356,1,1645796570100,1018124,22.0,49154.0,malicious
18290,0,2130759677,2130759677,864,1,1645797870002,181299,9099.0,46792.0,benign
8521,0,905919982,3201805059,146,1,1645796360094,41248,22.0,8290.0,malicious
34721,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40037.0,malicious
15383,0,905919982,3201763601,130154,1,1645797070000,328966403,5601.0,50392.0,benign
2634,0,3201805056,3201768134,547,2,1645794210094,109614,53.0,55604.0,benign
26353,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,50909.0,malicious
22367,0,4027632609,4027632616,356,1,1645796570100,107410735,31301.0,60086.0,malicious
29412,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55575.0,malicious
42446,0,3201768135,3201805062,3238,1,1645794920002,4803382063,80.0,53438.0,benign
13226,0,905919982,3201763612,421,1,1645793490013,252833,8500.0,48032.0,benign
12820,0,905919982,3201763612,421,1,1645794570007,69953,8500.0,50760.0,benign
43393,0,3201805056,3201805058,144890,1,1645794870001,245388810,3306.0,43650.0,benign
26113,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,58073.0,malicious
14177,0,905919982,3201763613,421,1,1645795190076,136578,8500.0,54122.0,benign
43200,0,3201805056,3201805058,151012,1,1645794240002,3185473057,3306.0,41558.0,benign
42812,0,3201805056,3201805058,81800,1,1645795490095,390813191,3306.0,46080.0,benign
19635,0,4027632609,4027632616,714,1,1645796289935,1498597161,31301.0,60920.0,malicious
591,0,3201805056,901724183,547,2,1645794750091,280927,53.0,35591.0,benign
37747,1,4027662305,4027632616,136,1,1645796693657,1411736597,31301.0,60823.0,malicious
17064,1,2130759677,2130759677,864,1,1645797740007,409392,9099.0,36438.0,benign
28153,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,35585.0,malicious
38181,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44441.0,malicious
93,0,3201805072,901724183,343,2,1645791790294,168157,53.0,49295.0,benign
44288,0,3201768135,3201805056,2042,1,1645797180004,28724425181,80.0,32359.0,benign
19003,1,3201805063,3600376759,132,1,1645796693657,110632,4444.0,55982.0,malicious
19028,1,3201805063,3600376759,132,1,1645797070001,232275,4444.0,58048.0,malicious
42257,0,3201805062,3201805061,1420,1,1645795500001,651876,6379.0,57734.0,benign
27396,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47853.0,malicious
35863,1,4027662305,4027632616,136,1,1645796693657,1384405589,31301.0,59509.0,malicious
29142,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,52243.0,malicious
44579,1,3201768135,3201805056,9648,1,1645796693657,5010920043,80.0,58786.0,benign
18490,0,2130759137,2130759677,4603,1,1645796840001,30111447236,58036.0,10250.0,benign
35678,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42359.0,malicious
2092,1,3201805058,3201768133,306,2,1645798060091,1837734,53.0,37793.0,benign
5261,0,905919982,3201805083,152,1,1645792420001,24841,8500.0,50634.0,benign
84,0,3201805072,901724183,313,2,1645791870002,127397,53.0,40058.0,benign
17914,1,2130759677,2130759677,863,1,1645797220002,239129,9099.0,44696.0,benign
8624,1,905919982,3201805059,136,1,1645796693657,1104733400,22.0,19302.0,malicious
38853,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38823.0,malicious
31999,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48191.0,malicious
1106,0,3201805056,901724183,547,2,1645792260004,820878,53.0,54657.0,benign
41472,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,40143.0,malicious
46005,1,9223372036854775807,9223372036854775807,172,1,1645792300003,15904,9099.0,43850.0,benign
42728,0,3201805056,3201805058,52070,1,1645794570002,702242025,3306.0,42724.0,benign
23367,0,4027632609,4027632616,146,1,1645796270003,119018,31301.0,40966.0,malicious
23594,0,4027632609,4027632616,356,1,1645796289935,3735208,31301.0,34576.0,malicious
13541,0,905919982,3201763612,489,1,1645795620007,141279,8500.0,53472.0,benign
32478,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34119.0,malicious
43968,1,3201768135,3201805056,56262,1,1645794520003,6635097440,80.0,55057.0,benign
4682,1,905919982,3201805083,421,1,1645797820002,161844,8500.0,41270.0,benign
18360,1,2130759677,2130759137,478873,1,1645795040013,301005378327,10250.0,37904.0,benign
14626,1,905919982,3201763613,421,1,1645796780000,165662,8500.0,58316.0,benign
36529,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55171.0,malicious
24462,0,4027632609,4027632616,220,1,1645796270003,3292759,31301.0,59442.0,malicious
32175,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,46398.0,malicious
20534,0,4027632609,4027632616,288,1,1645796270003,4695887,31301.0,39278.0,malicious
18589,0,3201805056,1776616432,1334,1,1645795660001,6653774,80.0,48822.0,benign
21829,0,4027632609,4027632616,356,1,1645796570100,300328525,31301.0,60572.0,malicious
32941,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,55881.0,malicious
16079,0,3201805063,900794944,1019,1,1645795020001,426574,6379.0,34302.0,benign
31149,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,34099.0,malicious
14346,0,905919982,3201763613,421,1,1645798160009,72480,8500.0,34462.0,benign
6788,0,905919982,3201805059,356,1,1645796289935,3448962,22.0,13588.0,malicious
15995,0,3201805072,901114508,4642,1,1645791790294,100659965,9200.0,52628.0,benign
25472,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45264.0,malicious
45099,1,3201768135,3201763588,224,1,1645797830000,39322,80.0,37917.0,benign
26131,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,45274.0,malicious
25197,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,56319.0,malicious
28049,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,39427.0,malicious
45216,1,3201763610,3201763612,2862,1,1645794440001,940290,8500.0,50380.0,benign
2419,1,3201805056,3201768133,547,2,1645797550001,906131,53.0,45996.0,benign
26431,1,4027662305,4027632616,68,1,1645796693657,0,31301.0,32995.0,malicious
19144,0,4027632609,4027632616,356,1,1645796570100,206349,31301.0,57569.0,malicious
27988,0,4027662305,4027632616,68,1,1645796570100,0,31301.0,44278.0,malicious
40531,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38077.0,malicious
24589,0,4027632609,4027632616,356,1,1645796289935,4348361,31301.0,36152.0,malicious
45000,0,3201768135,3201763585,46204,1,1645796530007,185311121095,443.0,5733.0,benign
29728,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,42009.0,malicious
18962,0,3201805063,3600376759,132,1,1645797000003,134247,4444.0,57748.0,malicious
30559,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,54565.0,malicious
21617,1,4027632609,4027632616,136,1,1645796693657,1004720763,31301.0,41107.0,malicious
34870,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,44395.0,malicious
21633,0,4027632609,4027632616,146,1,1645796270003,147283,31301.0,40084.0,malicious
19430,0,4027632609,4027632616,146,1,1645796350003,99857367,31301.0,51198.0,malicious
20566,0,4027632609,4027632616,146,1,1645796270003,331790,31301.0,39520.0,malicious
19422,0,4027632609,4027632616,502,1,1645796270003,2002530856,31301.0,41214.0,malicious
43865,0,3201768135,3201805056,336,1,1645797180004,153961,80.0,35570.0,benign
18191,1,2130759677,2130759677,863,1,1645797370004,652187,9099.0,45242.0,benign
26627,0,4027662305,4027632616,68,1,1645796457240,0,31301.0,57057.0,malicious
5076,0,905919982,3201805083,421,1,1645793310001,59734,8500.0,52892.0,benign
14937,0,905919982,3201763601,108792,1,1645797310001,304065123,5601.0,51228.0,benign
18747,0,3201805063,3600376759,132,1,1645796930091,70466,4444.0,57558.0,malicious
39002,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,47013.0,malicious
25129,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,38911.0,malicious
34554,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,57954.0,malicious
12994,1,905919982,3201763612,421,1,1645794800003,101425,8500.0,51308.0,benign
9954,0,905919982,3201805059,146,1,1645796289935,23112,22.0,1442.0,malicious
6740,1,905919982,3201805059,136,1,1645796693657,86313242,22.0,1810.0,malicious
26476,1,4027662305,4027632616,68,1,1645796500321,0,31301.0,48867.0,malicious
11672,0,3201805059,905919982,136,1,1645796270003,182478384,65003.0,22.0,benign
